Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Thru
0x73cfc1462b60ae19f275e484548c57cda87a979572b9ea26aae2bf553a7adf82,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xc8e93eaedbdca697de84249632261c8ae4a187be,Airdrop,Airdrop,-15.973581439966605,-441.48,ENS,1,Direct
0x63043f9c3f347a82fa6060d3dce9fdd44e2e0efadbdfe9775b372da9f75c4f24,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xaf7f5e2b1d4e153ba706fe2386fd83259db6384a,Airdrop,Airdrop,-30.825577388415898,-851.97,ENS,1,Direct
0xa570e0ce3e429755f7766d68d1c64246dc48cbe107f38979f08e6a526220dc18,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x02671c46235bab4522084b7d741506a495b66d43,Airdrop,Airdrop,-42.928191474140334,-1186.46,ENS,1,Direct
0xef299e46ca5c96e0cfcd681e2b200528b42864bd3297766a5930d0cd2a92759f,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x78e6fe8e1d14a914c53b08e302e35443909dd24f,Airdrop,Airdrop,-194.62576155373625,-5379.13,ENS,1,Direct
0xa6e1e5bf8061dbd385436827446dc6b8dfe0fc197c3b957195559c113aeb904c,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x376d5c3a16e9d015e8c584bb2d278e25f0ccb27b,Airdrop,Airdrop,-571.7721022173441,-15802.83,ENS,1,Direct
0xff7ec5e57545d86c30ac0459640ffe0206605cafc3dd7f6c34b00e622fc94f66,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xfb2f59c1b3b34db0b427c64490f8764bf24ad157,Airdrop,Airdrop,-141.48331700681317,-3910.36,ENS,1,Direct
0x7eff95a516f971bdeedff93169833b1131ecf20e7bcbed5db566712b7582571e,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x623e21b8d9fe8074d985194ad15f60436ca70e1f,Airdrop,Airdrop,-45.59000155074028,-1260.03,ENS,1,Direct
0x3cc5a0ce6fec2d5f006784e3863daf7997d05e3fddb774ab06feeae42749ee9c,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xefb4d8c818cb2dff882e1c01497bf343b133e45f,Airdrop,Airdrop,-252.78808101079204,-6986.64,ENS,1,Direct
0x7c4e45184b3c0f22047e6fc1fc87c03475b449253130c06b6c82a301a6b220a3,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x7df7b2cf382156aea1332a558fadc77eba1b30a2,Airdrop,Airdrop,-118.45541855703604,-3273.91,ENS,1,Direct
0x5afc341c44e8411a4490fa44f26e6ec49f435b5c49b18188d41c09c3fc26f145,2022-01-17,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xe033803921dad571caab07ace41765977be566df,Airdrop,Airdrop,-60.99867506844972,-1489.52,ENS,1,Direct
