Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Thru
0x44d01ea5d6584c58c63eb8580819e7f3da50b5b5aeb64705d51007a58f2f9c6e,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x324d62eea625a84e04940a560564d8882ff5b05e,0x324d62,Discretionary,-15000.0,-15000.0,USDC,1,Direct
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,-4300.0,-4300.0,USDC,1,Direct
0xdbdfbff8222b97847bd3eeb07293362a75e6841c62c94cec050ed948dda6e638,2023-03-07,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,150.0,234244.50000000003,ETH,1,Direct
0x0f7980a9a9ac936c47d054c5446ccaa0b0feaeb8259d3dd3d81e213fbd287edb,2023-03-23,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,-2500.0,-2500.0,USDC,1,Direct
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,-4300.0,-4300.0,USDC,1,Direct
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,-6500.0,-6500.0,USDC,1,Direct
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,-6667.0,-6667.0,USDC,1,Direct
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,Salaries,-5500.0,-5500.0,USDC,1,Direct
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa1455e19c297b9a0a0e894208d041ad40cc5c23d,yambo.eth,Salaries,-1600.0,-1600.0,USDC,1,Direct
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,-1600.0,-1600.0,USDC,1,Direct
0x6a86f0e108c4c4104419172eefd56318acc754215da3fac7596bcf4b16a2677b,2023-04-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x2e294d056852efc603d65ca5704e011f1bd5990c,capitulation.eth,Discretionary,-6500.0,-6500.0,USDC,1,Direct
