Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Thru,Quarter
0xd2807befa741484eab9f3898f7968e6ea7abec842911e38d324b374f6981feb2,2023-11-30,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Discord Support,Support,1500.0,1500.0,USDC,1,Support SG,2023Q4
0x70f6c4a35731a05774fb509195e94b685c31609a611a08a5acde47deb4b54af5,2023-12-28,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Discord Support,Support,1500.0,1500.0,USDC,1,Support SG,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x13aee52c1c688d3554a15556c5353cb0c3696ea2,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,Newsletter,1500.0,1500.0,USDC,1,Newsletter SG,2023Q4
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,0x13aee52c1c688d3554a15556c5353cb0c3696ea2,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,Newsletter,1500.0,1500.0,USDC,1,Newsletter SG,2023Q4
0x244317db467c8b599bc6a154aafee6bd4b5b36d7ccadc1a5e5d93146e1d1790a,2023-12-31,0x13aee52c1c688d3554a15556c5353cb0c3696ea2,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,Newsletter,1500.0,1500.0,USDC,1,Newsletter SG,2023Q4
0x79794c7fe7e63ae99d5d432cb341da65a5485036cd37b17d034a3332635b76d3,2023-10-20,0x0d06a817584ac378849f03df6f11a9ad67dd786d,Ecosystem,Ecosystem,0xc8d65e1bd67f16522e3117b980e1c9d2caeb9dc3,generalmagic.eth,Merch,1000.0,1000.0,USDC,1,Merch SG,2023Q4
0xa75c73656f4a6a9ac1f8053bba00e49e8555165865cd292cf9b1f40159fa08c6,2023-12-01,0x0d06a817584ac378849f03df6f11a9ad67dd786d,Ecosystem,Ecosystem,0xc8d65e1bd67f16522e3117b980e1c9d2caeb9dc3,generalmagic.eth,Merch,1000.0,1000.0,USDC,1,Merch SG,2023Q4
0x2d44d24bb190af9dff22802976a131ad39d15e2f114eb327a722eaae560ed961,2023-10-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,SMM,125.325847,125.325847,USDC,1,Support SG,2023Q4
0xd2807befa741484eab9f3898f7968e6ea7abec842911e38d324b374f6981feb2,2023-11-30,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,SMM,500.0,500.0,USDC,1,Support SG,2023Q4
0x70f6c4a35731a05774fb509195e94b685c31609a611a08a5acde47deb4b54af5,2023-12-28,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,SMM,500.0,500.0,USDC,1,Support SG,2023Q4
Interquarter,2023-12-31,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,200.0,2904.18,ENS,1,Direct,2023Q4
Interquarter,2023-12-31,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,33.5,62646.831999999995,ETH,1,Direct,2023Q4
Interquarter,2023-12-31,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,220051.70630199998,220051.70630199998,USDC,1,Direct,2023Q4
0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe,2023-11-20,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,35.0,70791.7,ETH,1,Direct,2023Q4
0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe,2023-11-20,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,218204.0,218204.0,USDC,1,Direct,2023Q4
0xe1698c895d81670aedd7ae07fae7b3aafe4d96618e2fad2b03b34dcb30011873,2023-10-30,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x44f00c29a0b8514d017ac20fbdb0aa5078b860ce,gashawk.eth,PG Large Grants,20000.0,20000.0,USDC,1,Direct,2023Q4
0x7f95347e7d2e92858d678ab5ddd1c1f2dba127920aebf27dd66d72c22b79357c,2023-11-16,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x32d80976213c5bea149d2d4560a46417e90bc87d,EFP,PG Large Grants,10000.0,10000.0,USDC,1,Direct,2023Q4
0x7f95347e7d2e92858d678ab5ddd1c1f2dba127920aebf27dd66d72c22b79357c,2023-11-16,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x1883c7ab3a287733024694e824ae8d8e644b2d78,Revoke.Cash,PG Large Grants,10000.0,10000.0,USDC,1,Direct,2023Q4
0x2d4a1929e92fb569a3bff9e4b3fa1897b11b2bafb3a2d7b267b9c8f7d976d2ac,2023-12-06,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x1883c7ab3a287733024694e824ae8d8e644b2d78,Revoke.Cash,PG Large Grants,10000.0,10000.0,USDC,1,Direct,2023Q4
0x2d4a1929e92fb569a3bff9e4b3fa1897b11b2bafb3a2d7b267b9c8f7d976d2ac,2023-12-06,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x32d80976213c5bea149d2d4560a46417e90bc87d,EFP,PG Large Grants,10000.0,10000.0,USDC,1,Direct,2023Q4
0x178ee258deec25af0a362a0e7276cf4a4045d1b71c07aa2a8cdd2432f2d20ebf,2023-12-18,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xe126b3e5d052f1f575828f61feba4f4f2603652a,Revoke.Cash,PG Large Grants,20000.0,20000.0,USDC,1,Direct,2023Q4
0x178ee258deec25af0a362a0e7276cf4a4045d1b71c07aa2a8cdd2432f2d20ebf,2023-12-18,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x53390590476dc98860316e4b46bb9842af55efc4,Dappnode,PG Large Grants,12500.0,12500.0,USDC,1,Direct,2023Q4
0x178ee258deec25af0a362a0e7276cf4a4045d1b71c07aa2a8cdd2432f2d20ebf,2023-12-18,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x9531c059098e3d194ff87febb587ab07b30b1306,Rotki,PG Large Grants,20000.0,20000.0,USDC,1,Direct,2023Q4
0x178ee258deec25af0a362a0e7276cf4a4045d1b71c07aa2a8cdd2432f2d20ebf,2023-12-18,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x55aed0ce035883626e536254dda2f23a5b5d977f,0xlucas.eth,PG Large Grants,17500.0,17500.0,USDC,1,Direct,2023Q4
0x178ee258deec25af0a362a0e7276cf4a4045d1b71c07aa2a8cdd2432f2d20ebf,2023-12-18,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x2921054c11f0307ff402885c7186d9820e4d95d5,EIP-7212,PG Large Grants,20000.0,20000.0,USDC,1,Direct,2023Q4
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x6a08ed0c51a3114d6a5347f1d0d33b1932dc93a7,bishara.eth,PG Small Grants,0.3,593.898,ETH,1,Direct,2023Q4
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,ethdaily.eth,PG Small Grants,3.0,5938.9800000000005,ETH,1,Direct,2023Q4
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xb53b0255895c4f9e3a185e484e5b674bccfbc076,MetaGame,PG Small Grants,0.3,593.898,ETH,1,Direct,2023Q4
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x55aed0ce035883626e536254dda2f23a5b5d977f,0xlucas.eth,PG Small Grants,0.3,593.898,ETH,1,Direct,2023Q4
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xd1b8db70ded72db850713b2ce7e1a4ffafad95d1,pairwise.eth,PG Small Grants,0.3,593.898,ETH,1,Direct,2023Q4
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x9531c059098e3d194ff87febb587ab07b30b1306,Rotki,PG Small Grants,0.3,593.898,ETH,1,Direct,2023Q4
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x11ee133a1408fe2d7c62296d7eb33f234b774503,dm3.eth,PG Small Grants,2.0,3959.32,ETH,1,Direct,2023Q4
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x4d9339dd97db55e3b9bcbe65de39ff9c04d1c2cd,Giveth,PG Small Grants,5.0,9898.3,ETH,1,Direct,2023Q4
0xc0da04297a4216218a3f2f7aea3d7f73691151d7e48a9b24836dc9dcf16c7ec7,2023-11-14,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x2fe95ba46d36e6bbc8d3bbc6bf3f18c85c91f3af,yazdani.eth,PG Small Grants,0.3,593.898,ETH,1,Direct,2023Q4
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x8734dc0ac11c9c059ab55233d34a230a5b9c6be4,likebutton.eth,PG Small Grants,2.0,4404.66,ETH,1,Direct,2023Q4
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x2fe95ba46d36e6bbc8d3bbc6bf3f18c85c91f3af,yazdani.eth,PG Small Grants,0.3,660.699,ETH,1,Direct,2023Q4
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xecd54db84c80f451b8dbc91ac31f6b7b900b61c0,Regen Score,PG Small Grants,0.3,660.699,ETH,1,Direct,2023Q4
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xeb40a065854bd90126a4e697aea0976ba51b2ee7,ethdaily.eth,PG Small Grants,0.3,660.699,ETH,1,Direct,2023Q4
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xffbd35255008f86322051f2313d4b343540e0e00,GravityDAO,PG Small Grants,0.3,660.699,ETH,1,Direct,2023Q4
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x9531c059098e3d194ff87febb587ab07b30b1306,Rotki,PG Small Grants,2.0,4404.66,ETH,1,Direct,2023Q4
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xdf43d4c93c600ea8dd7ba469e5a05ab57e9867c9,Bright ID,PG Small Grants,0.3,660.699,ETH,1,Direct,2023Q4
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x11ee133a1408fe2d7c62296d7eb33f234b774503,dm3.eth,PG Small Grants,0.3,660.699,ETH,1,Direct,2023Q4
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x8110d1d04ac316fdcace8f24fd60c86b810ab15a,commonsstack.eth,PG Small Grants,0.3,660.699,ETH,1,Direct,2023Q4
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xd1b8db70ded72db850713b2ce7e1a4ffafad95d1,pairwise.eth,PG Small Grants,0.3,660.699,ETH,1,Direct,2023Q4
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x53390590476dc98860316e4b46bb9842af55efc4,Dappnode,PG Small Grants,3.0,6606.99,ETH,1,Direct,2023Q4
0x198de4aef0bdb7f080932facf9a1f6f0ea2ddbe8a19b2a19f617fa4afc97d17f,2023-12-12,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x4d9339dd97db55e3b9bcbe65de39ff9c04d1c2cd,Giveth,PG Small Grants,5.0,11011.65,ETH,1,Direct,2023Q4
0x3243fc29e6e31ec2782230318055e3f45b753846d9f53b81ba99887ffc2c705a,2023-12-18,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x6e8873085530406995170da467010565968c7c62,Giveth,Giveth,23000.0,23000.0,USDC,1,Direct,2023Q4
0x98abd61960644dfeb50be9b1b503dc280a0584123e700631751b38fea1c439ee,2023-10-10,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x8289432acd5eb0214b1c2526a5edb480aa06a9ab,wslyvh.eth,PG Hackathons,2500.0,2500.0,USDC,1,Direct,2023Q4
0xab71fc44ea9c169bad3f84eee474b57e64680757a7eac566c2cccc28ec02c516,2023-11-09,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xbec643bd5b7f5e9190617ca4187ef0455950c51c,itublockchain.eth,PG Hackathons,5000.0,5000.0,USDC,1,Direct,2023Q4
0xd461abe7355a120e06332598e5bfa1a3ce5cc158c8c5fdc1cd74fb30e0ee2da7,2023-12-20,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xabcd13bd9db9f98ff49d85ea78b0a193211b7e06,decimetils.eth,Translators,285.0,285.0,USDC,1,Direct,2023Q4
0xd461abe7355a120e06332598e5bfa1a3ce5cc158c8c5fdc1cd74fb30e0ee2da7,2023-12-20,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x453712f21ddda4b7c00b4dcd3383b13f8664239e,dafra.eth,Translators,285.0,285.0,USDC,1,Direct,2023Q4
0xd461abe7355a120e06332598e5bfa1a3ce5cc158c8c5fdc1cd74fb30e0ee2da7,2023-12-20,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x0d1f5d146b7d8632d94caef11c6b4dc4e558503b,izziaraffaele.eth,Translators,285.0,285.0,USDC,1,Direct,2023Q4
0xd461abe7355a120e06332598e5bfa1a3ce5cc158c8c5fdc1cd74fb30e0ee2da7,2023-12-20,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x9ecf21085b13c62351d87c19f1bbdd23b83767ff,cassxbt.eth,Translators,285.0,285.0,USDC,1,Direct,2023Q4
0xd461abe7355a120e06332598e5bfa1a3ce5cc158c8c5fdc1cd74fb30e0ee2da7,2023-12-20,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x03d9aacbb6787cf7332078df0fc880fa9c179e54,midena.eth,Translators,95.0,95.0,USDC,1,Direct,2023Q4
0xd461abe7355a120e06332598e5bfa1a3ce5cc158c8c5fdc1cd74fb30e0ee2da7,2023-12-20,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xf66c00759467c6524b0c86af132bb52786b37382,bianc8.eth,Translators,95.0,95.0,USDC,1,Direct,2023Q4
0xd461abe7355a120e06332598e5bfa1a3ce5cc158c8c5fdc1cd74fb30e0ee2da7,2023-12-20,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xbd5eb58790c4c8fe959f8ea9d736db3619a59300,pastofre.eth,Translators,285.0,285.0,USDC,1,Direct,2023Q4
0xd461abe7355a120e06332598e5bfa1a3ce5cc158c8c5fdc1cd74fb30e0ee2da7,2023-12-20,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xae46e37b5628947ac159f001a847e87452175d99,spanish-or-vanish.eth,Translators,1000.0,1000.0,USDC,1,Direct,2023Q4
0xd461abe7355a120e06332598e5bfa1a3ce5cc158c8c5fdc1cd74fb30e0ee2da7,2023-12-20,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xaf0de9616735ed16e25f0c08829d5e37068dd375,slavni.eth,Translators,285.0,285.0,USDC,1,Direct,2023Q4
0xd461abe7355a120e06332598e5bfa1a3ce5cc158c8c5fdc1cd74fb30e0ee2da7,2023-12-20,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x5853bcac824fc455c1e448706419633efc452bc8,camparimaximalist.eth,Translators,95.0,95.0,USDC,1,Direct,2023Q4
0xd461abe7355a120e06332598e5bfa1a3ce5cc158c8c5fdc1cd74fb30e0ee2da7,2023-12-20,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x905296ed6411d92165349b468ca838d83fe96ae4,sefu.eth,Translators,2000.0,2000.0,USDC,1,Direct,2023Q4
Interquarter,2023-12-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,15540.0,262469.61,ENS,1,Direct,2023Q4
Interquarter,2023-12-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,110.580870445833,45363.30440989102,ETH,1,Direct,2023Q4
Interquarter,2023-12-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,449380.0009760001,449380.0009760001,USDC,1,Direct,2023Q4
0xe108b7bc381b6e01fe32cea8f5e4f74fd43dddecae16d08377a75da7e8c1fbf7,2023-10-07,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,117.0,191252.88,ETH,1,Direct,2023Q4
0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe,2023-11-20,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,40.0,80904.79999999999,ETH,1,Direct,2023Q4
0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe,2023-11-20,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,376000.0,376000.0,USDC,1,Direct,2023Q4
0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe,2023-11-20,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,52300.0,475407.0,ENS,1,Direct,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,$ENS Vesting,5000.0,42950.0,ENS,1,Direct,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xe52c39327ff7576baec3dbfef0787bd62db6d726,5pence.eth,$ENS Vesting,5000.0,42950.0,ENS,1,Direct,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xaa7a0fff587b5b75bf8c86f838ea74786e0c4930,limes.eth,$ENS Vesting,5000.0,42950.0,ENS,1,Direct,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,$ENS Vesting,5000.0,42950.0,ENS,1,Direct,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xaeecabd08546834d8d1e11c33401185fd8351d0a,ndovu.eth,$ENS Vesting,5000.0,42950.0,ENS,1,Direct,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,$ENS Vesting,5000.0,42950.0,ENS,1,Direct,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,$ENS Vesting,5000.0,42950.0,ENS,1,Direct,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x67c5be64c6c49d2d5269b06d04b0fbe520fc5313,coltron.eth,$ENS Vesting,5000.0,42950.0,ENS,1,Direct,2023Q4
Refund,2023-12-27,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,Users,Invalid Names Ref.,Invalid Names Ref.,113.622525757201,270460.2429608958,USDC,1,,2023Q4
0x6aa981ac8dd151f4e3edf33b0cbf6c1fbb2218c63ee470e57d711f5094774867,2023-12-01,0x8f730f4ac5fd234df9993e0e317f07e44fb869c1,Metagov,Metagov,0x63fd9d5c51adb4b41629608385bb2ad05fc63a20,Agora,DAO Tooling,25000.0,25000.0,USDC,1,DAO Tooling Pod,2023Q4
0x3affc85446bde4b8a796b5b59338a27682643cb1271b0cc1c7cb9bc4f6c3e9d7,2023-12-12,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xc98786d5a7a03c1e74affcb97ff7ef8a710da09b,KarmaHQ,DAO Tooling,5000.0,5000.0,USDC,1,Direct,2023Q4
0xef7086a40b5a7e362dab49ceba6cbdfc2ebbe8efd2880768edefbbc77ec10736,2023-12-12,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x63fd9d5c51adb4b41629608385bb2ad05fc63a20,Agora,DAO Tooling,100000.0,100000.0,USDC,1,Direct,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,3000.0,3000.0,USDC,1,Direct,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xc28de09ad1a20737b92834943558ddfcc88d020d,184.eth,Salaries,3000.0,3000.0,USDC,1,Direct,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,4300.0,4300.0,USDC,1,Direct,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,2000.0,2000.0,USDC,1,Direct,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,Salaries,4000.0,4000.0,USDC,1,Direct,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xf413a13c4f2c213ee403eef16eff41d29a907222,5pence.eth,Salaries,3500.0,3500.0,USDC,1,Direct,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,5500.0,5500.0,USDC,1,Direct,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,6500.0,6500.0,USDC,1,Direct,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,2000.0,2000.0,USDC,1,Direct,2023Q4
